tournament_id,match_id,game_id,team1_id,team2_id,pistol1,pistol2,eco1_win,eco1_lose,eco2_win,eco2_lose,semi_eco1_win,semi_eco1_lose,semi_eco2_win,semi_eco2_lose,semi_buy1_win,semi_buy1_lose,semi_buy2_win,semi_buy2_lose,full_buy1_win,full_buy1_lose,full_buy2_win,full_buy2_lose
858,67422,68471,8002,7972,2,0,2,0,0,4,2,2,0,0,1,2,3,0,2,9,10,3
858,67423,68475,7973,7974,2,0,2,0,0,3,0,0,0,2,4,2,2,4,7,3,3,4
858,67422,68472,8002,7972,2,0,2,0,1,3,0,1,2,0,1,8,0,2,5,4,10,3
858,67424,68478,7975,7976,1,1,1,2,1,2,1,0,0,1,3,0,2,4,8,4,3,6
858,67421,68468,7970,7971,1,1,1,2,1,2,0,3,0,2,2,1,3,1,7,7,9,5
858,67423,68474,7973,7974,2,0,2,0,0,3,0,0,0,3,3,2,2,4,8,3,3,3
858,67421,68469,7970,7971,1,1,1,2,2,1,0,2,0,0,0,4,1,1,1,5,10,0
858,67427,68486,6943,7981,2,0,2,0,0,4,0,0,0,1,5,0,1,2,6,4,3,6
858,67425,68480,7977,7978,1,1,1,2,1,1,0,1,1,1,3,4,1,3,1,6,10,0
858,67426,68483,7979,7980,1,1,1,2,1,2,0,1,0,0,2,4,1,3,7,6,11,5
858,67426,68485,7979,7980,1,1,1,2,1,2,1,2,0,0,1,3,3,0,0,6,9,1
858,67427,68487,6943,7981,2,0,2,0,0,3,0,2,0,2,3,1,3,4,8,6,6,4
858,67425,68481,7977,7978,1,1,1,2,1,2,0,0,0,0,1,6,2,2,4,5,10,2
858,67424,68477,7975,7976,1,1,1,2,1,2,1,0,0,1,3,0,2,4,8,4,3,6
858,67426,68484,7979,7980,1,1,2,2,1,1,1,0,0,3,0,1,4,4,10,7,5,5
858,67433,68504,7988,879,1,1,1,2,2,1,0,3,0,0,0,4,3,0,2,4,8,2
858,67430,68495,7985,6941,1,1,2,1,1,1,0,0,0,1,2,0,1,6,9,1,0,5
858,67434,68507,5979,7989,1,1,1,1,1,2,0,0,0,2,3,0,0,4,9,0,0,5
858,67429,68493,6844,7984,2,0,2,0,0,2,0,0,0,0,2,0,1,9,9,1,0,2
858,67428,68489,7982,7983,2,0,2,0,0,4,0,0,0,2,4,1,2,2,7,6,5,5
858,67434,68508,5979,7989,1,1,1,2,1,2,0,0,0,2,2,1,1,5,10,1,2,4
858,67429,68492,6844,7984,1,1,1,2,1,1,0,0,0,2,2,0,1,6,10,0,0,4
858,67433,68505,7988,879,0,2,0,3,2,0,0,3,0,0,0,4,2,1,2,3,9,1
858,67437,68516,7971,7972,1,1,1,2,1,2,0,0,0,1,1,1,1,6,11,0,1,4
858,67436,68513,7991,7992,0,2,0,4,2,0,1,3,0,0,0,1,5,1,5,5,6,5
858,67436,68514,7991,7992,1,1,1,2,1,2,0,1,0,0,4,3,3,0,1,7,9,4
858,67437,68517,7971,7972,1,1,1,2,1,2,0,1,1,0,3,0,2,3,9,5,4,8
858,67428,68490,7982,7983,1,1,1,2,1,2,0,2,1,2,2,0,3,2,10,6,5,7
858,67438,68520,7973,7975,1,1,1,2,1,2,1,0,0,3,1,3,2,1,10,1,3,7
858,67430,68496,7985,6941,1,1,1,2,1,2,0,0,0,2,2,1,1,3,10,2,3,6
858,67439,68523,7978,7980,0,2,1,3,2,0,0,1,2,1,3,0,4,3,4,9,5,4
858,67441,68529,6844,7985,2,0,2,0,0,3,0,2,1,0,2,1,4,4,9,5,3,6
858,67439,68522,7978,7980,1,1,1,2,1,1,1,3,0,0,0,4,4,1,1,4,8,1
858,67441,68530,6844,7985,1,1,2,1,1,2,1,0,0,0,3,5,5,1,0,7,7,3
858,67440,68525,6943,7982,1,1,1,1,1,3,1,1,1,1,3,5,1,1,5,6,10,5
858,67440,68526,6943,7982,0,2,0,3,2,0,0,3,0,0,1,2,4,1,7,5,7,7
858,67441,68528,6844,7985,1,1,1,3,1,1,1,1,0,1,2,2,4,2,5,7,8,5
858,67438,68519,7973,7975,1,1,1,2,1,3,1,1,0,1,2,1,4,3,9,6,5,6
858,67442,68532,6718,7987,2,0,2,0,0,3,0,0,0,2,4,1,2,3,7,3,2,5
883,72883,73467,4325,4330,1,1,1,2,1,2,0,1,0,2,3,1,5,3,9,5,3,6
858,67442,68531,6718,7987,0,2,0,4,2,0,0,0,0,3,1,1,3,2,12,4,4,8
858,67444,68538,6387,7992,1,1,1,2,1,2,1,0,0,1,2,0,3,4,9,3,1,6
858,67451,68559,6941,7997,1,1,1,2,1,2,0,0,0,0,2,1,1,6,10,1,2,5
858,67444,68537,6387,7992,2,0,2,1,0,3,0,0,1,2,3,1,1,3,8,1,1,5
858,67453,68564,7983,7998,1,1,1,2,1,2,0,1,0,2,1,1,1,4,11,2,4,5
858,67443,68536,879,5979,2,0,2,0,0,4,0,0,0,3,4,0,0,1,7,2,2,5
858,67451,68558,6941,7997,2,0,2,0,0,4,0,1,0,1,3,2,3,4,8,4,4,4
858,67443,68535,879,5979,0,2,0,3,2,1,0,3,1,1,2,4,2,1,5,3,8,4
858,67443,68534,879,5979,0,2,0,4,2,1,0,0,0,2,5,0,4,4,8,3,1,6
858,67453,68565,7983,7998,1,1,1,1,1,2,1,0,0,2,2,0,0,4,9,0,0,5
858,67454,68568,7981,8014,2,0,2,0,0,3,0,1,0,2,4,1,2,4,7,3,3,4
858,67457,68577,7976,1978,0,2,1,3,3,0,0,1,0,1,0,5,2,2,3,4,8,1
858,67455,68570,7979,8022,2,0,2,0,1,2,1,2,0,2,3,2,0,2,7,5,8,7
858,67455,68571,7979,8022,1,1,1,2,1,2,0,1,0,0,2,5,2,1,0,5,10,0
858,67457,68576,7976,1978,0,2,0,4,2,0,0,3,0,0,1,3,3,1,1,3,8,1
858,67455,68572,7979,8022,0,2,0,3,2,0,1,3,0,0,1,2,5,0,1,5,6,3
858,67458,68580,7974,8006,1,1,1,1,1,3,1,0,0,1,5,1,4,4,6,5,2,5
858,67458,68579,7974,8006,2,0,2,0,0,3,0,1,0,2,4,2,0,5,7,2,5,3
858,67461,68588,7991,1948,2,0,2,0,0,4,0,4,0,0,2,2,0,0,1,7,13,1
858,67462,68591,7989,7988,0,2,0,4,2,0,1,1,2,0,1,1,3,2,5,7,6,5
858,67461,68589,7991,1948,1,1,1,2,1,2,0,2,0,0,2,4,2,1,3,5,10,3
858,67462,68592,7989,7988,1,1,1,1,1,2,2,2,0,1,1,2,3,1,7,8,9,7
858,67464,68597,6941,8004,1,1,1,2,2,1,0,2,0,0,2,5,5,3,5,4,6,4
858,67464,68598,6941,8004,0,2,0,3,2,1,0,0,1,0,2,4,2,2,4,6,8,3
858,67466,68604,8022,7977,2,0,2,1,0,3,0,0,1,1,1,1,0,5,10,2,3,4
858,67466,68603,8022,7977,1,1,1,1,1,2,2,1,1,0,4,3,2,1,7,7,8,11
858,67465,68602,7983,7981,1,1,1,2,1,2,0,3,1,2,2,1,2,1,7,7,9,5
858,67465,68601,7983,7981,1,1,1,1,1,2,1,1,0,1,2,2,3,4,9,4,4,6
858,67465,68600,7983,7981,2,0,2,0,0,3,1,1,0,2,2,3,3,2,8,11,12,6
858,67467,68607,1978,7974,1,1,1,3,2,1,0,0,1,0,4,4,4,3,4,6,6,5
858,67467,68606,1978,7974,0,2,0,3,2,0,0,3,0,0,1,3,3,0,0,4,8,1
858,67468,68609,8002,7970,2,0,2,0,0,4,2,2,0,0,2,4,1,0,1,7,12,3
858,67468,68610,8002,7970,0,2,0,2,2,0,1,2,0,0,0,5,4,1,1,4,7,1
858,67469,68612,6943,1948,1,1,1,2,1,2,0,1,0,4,2,1,3,1,10,3,3,6
858,67470,68615,7978,7988,2,0,2,0,0,4,0,0,1,2,4,0,0,1,7,3,2,6
858,67470,68616,7978,7988,1,1,1,2,1,2,0,1,0,1,4,2,2,4,8,2,4,6
858,67469,68613,6943,1948,1,1,1,2,1,2,0,0,0,3,3,1,1,4,9,0,1,4
858,67472,68621,7972,8004,1,1,1,2,1,1,0,2,0,1,3,1,5,3,10,7,6,9
858,67472,68622,7972,8004,2,0,2,0,0,3,0,1,1,2,5,1,2,3,6,8,7,5
858,67475,68631,7987,7974,2,0,2,0,0,3,0,2,0,2,3,2,2,3,8,2,4,5
858,67475,68630,7987,7974,2,0,2,0,0,4,0,0,0,3,3,2,0,3,8,2,4,3
858,67474,68627,5979,8022,1,1,1,2,1,1,0,0,0,2,2,1,2,6,10,1,1,4
858,67474,68628,5979,8022,1,1,1,3,1,1,0,3,0,0,0,2,5,0,4,5,7,4
858,67474,68629,5979,8022,0,2,0,3,2,0,2,1,0,1,0,1,7,3,9,8,4,7
858,67478,68639,6942,7972,1,1,1,2,1,2,0,2,0,2,2,0,1,1,10,4,6,8
858,67477,68636,6943,7978,1,1,1,2,1,1,0,2,0,2,4,0,2,2,9,12,13,9
858,67476,68633,6844,7970,2,0,2,0,0,4,0,0,1,1,2,1,1,1,9,3,2,7
858,67477,68637,6943,7978,0,2,1,4,2,0,0,0,0,2,2,3,1,2,6,6,10,5
858,67476,68634,6844,7970,1,1,1,2,1,2,0,0,0,2,2,0,2,3,10,2,1,6
858,67478,68640,6942,7972,1,1,2,1,1,2,0,0,0,2,4,1,3,6,7,3,1,3
858,67482,68651,7992,6844,2,0,2,0,0,4,0,1,1,1,4,4,0,0,2,8,12,3
858,67480,68645,7987,6844,2,0,2,0,0,4,0,1,1,0,4,5,2,1,5,7,10,6
858,67481,68648,6943,7972,0,2,0,4,2,0,0,1,0,3,0,1,3,3,13,3,4,7
858,67481,68649,6943,7972,1,1,1,2,1,2,0,1,0,2,3,0,2,4,9,4,4,5
858,67479,68642,7992,8022,0,2,0,3,2,0,0,1,0,0,0,5,3,0,2,4,8,2
858,67479,68643,7992,8022,1,1,1,2,1,1,0,2,0,4,2,3,3,2,7,6,9,3
858,67482,68652,7992,6844,0,2,0,4,2,0,0,1,0,1,1,2,3,0,5,6,8,5
858,67480,68647,7987,6844,1,1,1,2,1,3,1,0,0,2,2,3,2,2,9,6,8,6
858,67480,68646,7987,6844,1,1,2,1,1,2,0,0,0,2,3,1,1,3,8,4,4,6
858,64791,65126,624,6943,2,0,2,0,0,3,0,0,0,3,2,0,1,4,9,1,0,3
858,64791,65127,624,6943,2,0,2,0,0,2,0,0,0,4,3,0,1,4,8,1,0,3
858,64796,65141,1919,8124,0,2,0,3,2,1,0,0,1,1,2,0,2,4,11,3,1,7
858,64806,65172,7980,7978,2,0,2,1,0,3,0,0,0,2,3,2,3,3,8,1,1,5
858,64806,65171,7980,7978,2,0,2,0,0,4,0,0,0,2,3,1,0,3,8,1,2,4
858,64796,65143,1919,8124,1,1,1,2,1,2,1,1,0,2,5,1,4,1,6,6,5,8
858,64796,65142,1919,8124,0,2,0,4,2,0,0,2,0,0,0,1,4,1,3,6,7,2
858,64797,65144,6387,7982,2,0,2,0,0,3,0,0,1,3,4,0,0,1,7,1,0,6
858,64797,65145,6387,7982,1,1,1,2,1,2,1,0,0,3,2,2,2,2,9,6,7,6
858,64792,65129,7985,879,0,2,0,3,2,0,0,3,0,2,1,4,4,0,5,3,7,4
858,64802,65160,6718,8022,1,1,1,2,1,2,0,0,1,2,3,1,3,6,9,4,2,3
858,64802,65159,6718,8022,1,1,2,1,1,3,0,1,0,2,1,2,2,4,10,1,2,4
858,64807,65174,7971,7987,0,2,0,3,2,0,0,2,0,0,0,4,3,0,1,4,8,1
858,64807,65175,7971,7987,0,2,0,4,2,0,0,3,1,0,1,3,4,0,1,3,6,2
858,64792,65130,7985,879,2,0,2,0,0,4,0,3,0,1,4,2,3,2,10,13,15,9
858,64799,65151,8124,7982,0,2,1,3,2,1,1,0,1,1,0,0,2,3,11,6,4,8
858,64799,65150,8124,7982,2,0,2,0,0,4,0,0,0,3,1,1,0,1,10,1,2,5
858,64794,65135,6943,7985,0,2,1,2,2,0,1,1,0,2,0,1,2,4,11,7,7,7
858,64794,65136,6943,7985,2,0,2,0,0,4,0,4,0,1,2,2,0,0,4,7,13,3
858,64794,65137,6943,7985,0,2,0,3,2,0,1,1,0,0,1,3,6,0,0,6,5,2
858,64804,65165,7973,8022,0,2,0,3,2,0,1,3,0,0,0,3,3,0,2,4,8,3
858,64804,65166,7973,8022,2,0,2,0,0,4,1,2,1,2,3,3,0,2,7,4,8,5
858,64809,65181,7978,7971,2,0,2,0,0,4,0,0,0,3,3,1,0,1,8,2,3,5
858,64809,65180,7978,7971,2,0,2,0,1,3,1,0,1,1,2,4,0,4,5,9,11,2
858,64804,65167,7973,8022,1,1,1,2,2,1,2,1,1,1,3,4,5,5,7,4,3,6
858,64798,65147,1919,6387,1,1,1,2,1,2,0,1,1,1,3,3,1,2,4,7,10,3
858,64809,65182,7978,7971,1,1,1,2,1,2,0,0,0,2,2,0,1,4,10,1,1,5
858,64808,65177,7980,7987,0,2,0,3,2,0,1,3,2,1,1,1,2,3,8,6,7,6
858,64793,65132,624,879,2,0,2,0,0,4,1,0,0,3,4,1,0,1,6,3,4,5
858,64798,65148,1919,6387,0,2,0,4,2,0,1,2,0,2,1,3,5,0,9,4,6,9
858,64808,65178,7980,7987,0,2,0,3,2,0,1,1,1,0,1,1,3,4,5,8,7,3
858,64793,65133,624,879,0,2,0,4,2,0,0,1,1,3,2,0,2,4,11,6,6,6
858,64803,65163,6942,6718,1,1,1,2,1,2,0,1,0,1,4,3,3,2,9,6,8,9
858,64803,65162,6942,6718,1,1,1,3,1,2,0,2,1,0,3,2,2,1,2,6,9,3
858,64803,65164,6942,6718,1,1,1,2,2,1,0,3,0,1,1,3,4,0,4,5,7,4
858,64800,65153,1919,8124,0,2,0,4,2,0,0,2,0,2,1,2,3,1,8,5,8,6
858,64800,65154,1919,8124,1,1,1,2,1,2,0,2,1,0,1,1,2,2,11,3,4,9
858,64800,65155,1919,8124,1,1,1,2,2,1,0,2,0,1,0,2,3,0,5,7,8,4
858,64795,65139,879,7985,0,2,0,4,2,1,1,1,1,0,0,3,3,1,4,5,7,3
858,64795,65138,879,7985,1,1,1,2,1,2,0,3,0,1,2,2,5,4,13,7,8,9
858,64795,65140,879,7985,0,2,0,4,2,0,1,3,1,1,1,0,4,2,8,6,6,7
858,64805,65168,6942,8022,1,1,1,2,1,2,0,1,1,1,2,1,3,1,10,4,3,9
858,64811,65187,624,7980,2,0,2,0,1,3,0,1,1,1,2,4,1,2,9,5,7,7
858,64810,65184,7980,7978,2,0,2,0,0,4,0,2,1,1,3,2,1,2,8,6,8,6
858,64810,65183,7980,7978,1,1,1,2,1,1,0,2,0,2,3,1,2,2,6,8,10,5
858,64805,65169,6942,8022,2,0,2,0,0,4,0,3,0,0,3,2,1,2,6,8,12,5
858,64811,65186,624,7980,2,0,2,0,0,4,0,0,0,2,3,1,6,0,8,5,0,7
858,64805,65170,6942,8022,1,1,1,3,1,1,0,0,1,1,3,1,1,6,9,1,2,5
858,64810,65185,7980,7978,2,0,2,0,0,4,0,1,0,2,3,0,1,0,8,3,3,7
858,64812,65189,6718,8124,1,1,1,3,1,2,0,1,0,1,4,5,2,0,2,4,10,4
858,64812,65190,6718,8124,1,1,1,1,1,2,0,0,0,0,1,8,2,0,1,4,10,1
858,64814,65195,7987,6942,2,0,2,0,0,3,0,2,2,2,4,4,1,2,9,7,10,8
858,64815,65198,624,8124,1,1,1,2,1,2,1,0,0,3,2,0,1,0,9,3,3,8
858,64813,65193,6387,7985,0,2,0,4,2,0,1,1,1,0,1,1,3,3,8,7,7,7
858,64814,65196,7987,6942,1,1,1,2,1,2,0,1,0,3,2,1,2,1,10,5,6,7
858,64813,65194,6387,7985,1,1,1,2,1,2,0,2,0,1,4,4,4,2,6,5,8,6
858,64815,65199,624,8124,0,2,0,3,2,0,0,1,1,3,5,1,1,5,8,3,4,5
858,64816,65201,7985,7987,0,2,0,4,2,0,1,1,0,1,2,1,4,1,3,7,7,4
858,64816,65202,7985,7987,1,1,1,2,1,3,0,1,0,2,3,3,3,0,9,9,11,8
858,64817,65205,624,7987,2,0,2,0,1,4,0,1,1,1,4,2,2,4,7,4,3,4
858,64817,65204,624,7987,1,1,2,1,1,3,0,0,0,2,4,1,0,1,7,8,9,7
858,64823,65217,6718,6387,1,1,1,1,1,2,0,2,1,1,2,4,2,2,10,3,6,8
858,64823,65218,6718,6387,0,2,0,4,2,0,0,3,0,0,1,1,5,1,4,5,6,4
858,64823,65216,6718,6387,1,1,1,3,1,3,0,0,0,2,4,5,2,0,5,5,10,5
858,64824,65219,7987,6387,0,2,0,4,2,0,0,3,0,1,1,0,3,3,6,6,8,3
858,64824,65220,7987,6387,0,2,0,4,2,0,0,1,0,1,0,3,4,2,5,5,7,2
858,64818,65209,624,6387,0,2,0,3,2,1,0,0,0,2,2,0,2,7,11,3,2,3
858,64818,65208,624,6387,1,1,1,2,1,2,1,1,0,3,1,3,3,2,15,10,12,11
858,64818,65207,624,6387,2,0,2,0,0,3,1,0,1,1,3,0,0,5,7,2,1,4
879,66872,67607,3490,7914,1,1,1,2,1,2,0,0,0,3,2,0,2,3,10,2,1,5
879,66872,67606,3490,7914,2,0,2,0,0,3,0,2,1,1,2,1,2,2,9,3,3,7
879,66873,67610,3107,3108,0,2,0,4,2,0,1,2,1,2,0,0,3,2,12,3,3,9
879,66874,67612,6397,7915,1,1,1,2,1,2,0,1,0,2,2,2,2,3,10,3,5,6
879,66873,67609,3107,3108,2,0,2,0,0,4,0,0,1,2,4,2,1,4,7,2,2,3
879,66875,67615,4275,7916,1,1,1,2,1,1,0,0,1,2,4,4,2,3,6,7,9,5
879,66875,67616,4275,7916,1,1,2,1,2,2,0,2,0,0,1,3,0,1,0,7,11,0
879,66874,67613,6397,7915,1,1,1,2,1,2,0,1,0,2,2,0,5,1,10,8,5,8
879,66880,67618,7914,3108,1,1,2,1,1,2,0,2,0,2,1,4,1,1,4,6,11,2
879,66881,67621,7915,4275,1,1,1,2,1,2,0,0,0,4,2,0,1,2,10,2,2,5
879,66880,67619,7914,3108,2,0,2,1,1,3,1,0,0,1,3,5,2,1,6,8,11,7
879,66881,67622,7915,4275,1,1,2,1,1,2,0,1,0,4,3,1,1,1,8,4,5,6
879,70174,71307,6397,3490,2,0,2,0,0,3,0,0,0,2,3,1,0,4,8,1,2,4
879,70174,71353,6397,3490,0,2,0,4,2,0,0,1,1,3,2,0,2,3,11,4,4,7
879,70174,71308,6397,3490,1,1,1,2,1,2,0,0,0,1,4,1,2,1,10,14,14,11
879,70175,71310,7915,3107,1,1,1,2,1,2,0,3,0,0,1,2,3,0,2,6,9,2
879,70176,71313,3108,7916,1,1,1,2,1,2,0,2,0,2,2,2,2,3,13,8,11,9
879,70175,71311,7915,3107,1,1,1,3,2,1,0,2,1,1,0,2,3,1,7,6,7,5
879,70176,71314,3108,7916,1,1,1,2,1,2,0,0,0,4,3,4,3,2,10,6,8,6
879,70177,71316,7916,6397,1,1,2,1,1,2,1,0,1,2,2,1,2,2,8,5,3,7
879,70177,71317,7916,6397,0,2,0,4,2,0,1,2,0,0,1,2,3,3,6,5,8,5
879,70177,71318,7916,6397,0,2,0,4,2,0,0,2,0,1,0,1,3,2,8,6,8,5
879,70180,71326,7915,6397,0,2,0,3,2,1,0,2,0,1,3,1,2,3,3,7,9,1
879,70178,71319,3108,3490,2,0,2,0,0,4,0,4,1,0,3,2,2,0,4,7,10,5
879,70179,71323,3107,3490,2,0,2,1,0,3,1,2,0,2,3,1,3,1,7,7,8,7
879,70179,71322,3107,3490,2,0,2,0,1,3,1,0,0,2,3,3,3,2,7,5,4,6
879,70197,71328,7916,3107,1,1,1,2,1,2,1,0,0,1,3,0,2,3,8,6,5,7
879,70197,71329,7916,3107,1,1,1,2,1,2,1,2,0,1,3,2,2,3,10,7,10,9
879,70178,71320,3108,3490,0,2,0,3,2,0,1,1,0,0,2,2,4,3,3,7,7,3
879,70180,71325,7915,6397,0,2,0,4,2,0,0,1,0,0,2,2,4,0,1,6,7,3
879,70198,71331,7915,3108,1,1,1,3,1,2,0,2,0,0,4,6,2,2,3,2,10,4
879,70198,71332,7915,3108,2,0,2,1,1,3,1,3,0,0,2,5,1,0,4,4,11,6
879,70199,71334,7916,3490,0,2,0,4,2,0,0,1,0,0,3,2,3,6,8,6,8,5
879,70199,71335,7916,3490,2,0,2,0,1,3,0,4,0,0,2,4,1,0,3,5,11,4
879,70200,71338,3108,6397,2,0,2,0,0,4,0,0,0,3,3,4,2,0,8,7,9,6
879,70201,71341,3490,7915,1,1,1,2,1,2,0,0,0,1,1,1,1,5,11,1,2,5
879,70201,71340,3490,7915,1,1,1,2,1,2,0,0,0,1,4,1,2,6,8,1,1,4
879,70202,71344,3107,6397,1,1,2,2,1,2,0,3,0,1,1,3,3,3,10,3,7,7
879,70202,71343,3107,6397,2,0,2,0,1,3,0,1,0,1,2,1,1,2,9,4,4,7
879,70200,71337,3108,6397,2,0,2,0,0,4,0,0,0,2,4,1,1,1,7,1,1,6
879,70203,71346,7915,7916,0,2,1,3,2,0,0,2,1,2,2,1,1,3,6,7,9,4
879,70204,71349,3107,3108,1,1,2,1,1,1,2,1,1,2,0,4,2,5,8,8,10,4
879,70203,71347,7915,7916,1,1,1,2,1,2,0,3,0,0,1,2,2,1,3,6,10,2
879,70204,71350,3107,3108,1,1,1,2,1,2,0,1,0,4,2,3,5,2,10,9,9,5
879,72863,72682,3108,3490,2,0,2,0,0,4,0,1,0,2,4,1,0,0,7,3,5,7
879,72863,72684,3108,3490,0,2,1,2,2,0,0,2,0,2,1,1,2,5,11,5,6,6
879,72864,72685,6397,3107,0,2,0,4,2,0,1,0,2,2,1,2,4,2,7,7,5,5
879,72864,72686,6397,3107,0,2,0,4,2,0,0,3,0,0,1,3,2,3,6,3,9,4
879,72864,72687,6397,3107,1,1,1,1,3,1,1,3,0,0,0,6,1,1,1,3,9,1
879,72863,72683,3108,3490,0,2,0,4,2,0,0,2,0,1,2,0,5,3,11,5,4,9
879,72865,72688,3108,3107,2,0,2,0,0,5,0,1,0,0,4,1,1,2,7,8,9,6
879,72865,72691,3108,3107,0,2,0,4,2,0,0,0,0,1,2,1,4,1,4,8,7,4
879,72865,72689,3108,3107,1,1,1,2,1,2,0,1,0,2,1,2,2,4,11,5,7,5
879,72865,72690,3108,3107,1,1,1,2,1,2,0,3,0,1,2,2,3,1,5,6,9,4
879,72865,72692,3108,3107,1,1,1,2,1,2,0,1,0,2,1,3,4,2,12,6,7,8
795,64442,64151,3908,7402,2,0,2,0,0,2,0,0,0,4,3,0,1,3,8,1,0,4
795,64442,64152,3908,7402,2,0,2,0,0,3,0,0,0,3,2,0,0,2,9,0,0,5
795,64444,64157,7404,7094,1,1,1,2,1,2,0,2,0,2,2,3,3,2,5,6,9,2
795,64443,64154,7403,7188,0,2,1,3,2,0,0,1,1,1,1,0,1,6,11,2,2,6
795,64443,64155,7403,7188,1,1,1,2,1,2,1,2,0,1,4,2,3,3,12,10,12,12
795,64445,64160,7405,7406,0,2,0,4,2,0,0,1,0,1,1,2,3,1,4,6,8,3
795,64444,64158,7404,7094,2,0,2,1,0,3,2,0,1,1,3,2,3,4,6,6,5,5
795,64445,64161,7405,7406,1,1,1,2,1,2,0,2,0,0,2,3,2,2,3,6,10,2
795,64444,64159,7404,7094,1,1,1,2,1,2,0,0,0,2,2,0,1,6,10,1,1,3
795,64447,64166,6527,7174,1,1,1,1,1,2,0,2,0,1,2,4,4,0,5,6,8,5
795,64447,64167,6527,7174,0,2,0,4,2,0,0,2,0,3,2,3,3,2,8,4,8,5
795,64448,64169,4173,7226,1,1,1,1,1,2,0,2,1,2,3,3,3,2,10,6,7,8
795,64448,64170,4173,7226,2,0,2,0,0,3,0,0,2,2,3,0,0,2,8,2,0,6
795,64449,64173,7408,7409,1,1,1,2,1,2,0,2,0,1,2,3,3,1,3,6,9,2
795,64450,64175,6139,686,1,1,1,2,1,2,1,0,0,0,3,3,4,2,4,8,8,5
795,64449,64172,7408,7409,1,1,1,2,1,2,0,2,0,0,1,3,2,0,5,6,10,5
795,64450,64176,6139,686,1,1,1,2,1,2,0,0,0,3,3,3,3,2,9,3,4,6
795,64450,64177,6139,686,0,2,0,3,2,0,0,1,0,3,1,1,4,4,12,4,3,6
795,64453,64186,5126,7417,2,0,2,0,0,4,1,1,0,1,4,3,1,4,6,4,7,4
795,64451,64179,7085,7414,2,0,2,0,0,3,0,0,0,1,4,1,1,4,7,4,4,5
795,64451,64180,7085,7414,2,0,2,0,0,4,0,2,0,3,3,1,0,0,8,4,7,6
795,64451,64178,7085,7414,1,1,2,1,1,3,0,2,0,1,2,4,1,2,9,8,13,7
795,64453,64184,5126,7417,2,0,2,0,0,4,0,1,1,0,4,3,2,2,6,10,11,6
795,64453,64185,5126,7417,1,1,1,2,1,2,1,0,0,0,2,0,2,5,9,2,1,6
795,64454,64188,2373,2499,2,0,2,0,0,4,0,1,0,3,3,1,0,2,8,4,6,4
795,64454,64187,2373,2499,1,1,1,2,1,3,0,2,0,0,3,4,4,2,1,5,8,0
795,64454,64189,2373,2499,1,1,1,2,1,2,0,1,0,2,3,0,2,6,9,5,5,3
795,64455,64191,6536,7418,2,0,2,0,0,3,1,0,0,2,3,1,1,4,7,1,1,4
795,64455,64190,6536,7418,0,2,0,4,2,0,0,1,0,1,1,0,2,6,12,5,6,6
795,64456,64193,7419,5140,1,1,1,2,1,2,0,0,1,1,3,1,2,3,9,5,4,7
795,64456,64194,7419,5140,1,1,1,2,1,2,1,2,1,2,2,3,3,0,6,6,8,6
795,64456,64195,7419,5140,1,1,1,2,1,2,0,0,0,4,3,0,1,1,9,0,0,6
795,64457,64196,7105,7420,1,1,1,2,1,2,0,0,0,1,2,0,2,5,10,4,3,5
795,64457,64197,7105,7420,1,1,1,2,1,2,0,1,0,0,3,2,4,4,9,4,4,7
795,64458,64199,6875,7421,0,2,0,4,2,0,1,2,0,0,1,1,5,4,12,5,5,10
795,64458,64200,6875,7421,0,2,0,3,2,1,2,1,0,0,2,1,3,5,9,4,4,7
795,64459,64202,7422,5082,2,0,2,0,0,4,0,2,0,0,4,3,2,2,7,6,9,7
795,64459,64203,7422,5082,2,0,2,0,0,3,0,0,0,5,3,0,0,0,8,1,1,5
795,64462,64212,673,4140,2,0,2,0,0,3,0,0,0,2,3,2,1,4,8,1,2,4
795,64462,64211,673,4140,1,1,1,2,1,2,1,0,0,4,3,1,4,1,8,5,3,6
795,64463,64214,5228,7079,1,1,1,2,1,2,1,2,1,0,1,3,3,1,4,6,8,4
795,64463,64215,5228,7079,1,1,1,1,2,2,0,4,0,0,2,3,2,1,5,5,9,5
795,64464,64217,4415,7099,1,1,2,1,2,2,0,2,0,0,2,3,2,3,5,7,9,4
795,64461,64209,7424,42,0,2,0,3,2,0,0,3,0,0,1,3,3,0,1,4,8,2
795,64461,64208,7424,42,2,0,2,0,1,3,1,4,1,0,2,3,1,0,2,6,10,4
795,64466,64223,5441,7428,2,0,2,0,0,3,0,0,0,2,3,1,0,5,8,0,1,3
795,64464,64218,4415,7099,1,1,1,2,1,2,0,3,1,0,2,4,2,1,5,4,9,5
795,64467,64226,6325,7429,1,1,1,2,1,1,0,1,0,2,2,4,1,3,4,6,11,1
795,64466,64224,5441,7428,1,1,1,1,1,1,0,0,0,3,3,1,2,5,9,1,0,4
795,64467,64227,6325,7429,1,1,1,2,1,2,0,3,1,0,2,1,3,1,4,7,8,4
795,64468,64229,5070,7430,1,1,1,2,1,1,0,1,0,4,2,0,3,1,10,4,3,7
795,64468,64230,5070,7430,0,2,1,3,2,1,1,0,0,2,1,0,5,8,10,5,1,2
795,64469,64233,7431,985,2,0,2,0,0,4,0,0,0,1,4,1,0,2,7,4,5,6
795,64469,64232,7431,985,1,1,1,3,2,1,0,2,0,0,1,3,2,2,8,5,9,7
