tournament_id,match_id,game_id,map,pick,team1_id,team2_id,score1_ct,score1_t,score2_ct,score2_t,score1,score2,winner_id,loser_id,duration,game_url
600,24606,41009,Haven,,4329,5382,12,1,0,0,13,0,4329,5382,17:40,https://www.vlr.gg/24606/ego-vs-2k-esports-champions-tour-vietnam-stage-3-challengers-1-qualifiers-round-of-16/?game=41009
600,24609,40921,Breeze,,2151,4483,6,7,2,6,13,8,2151,4483,42:54,https://www.vlr.gg/24609/kantic-gaming-vs-isellpower-champions-tour-vietnam-stage-3-challengers-1-qualifiers-round-of-16/?game=40921
600,24609,41012,Icebox,,2151,4483,2,11,1,0,13,1,2151,4483,25:06,https://www.vlr.gg/24609/kantic-gaming-vs-isellpower-champions-tour-vietnam-stage-3-challengers-1-qualifiers-round-of-16/?game=41012
600,24610,41026,Haven,,4326,4330,7,6,0,5,13,5,4326,4330,36:45,https://www.vlr.gg/24610/steal-your-glory-vs-fancy-united-esports-champions-tour-vietnam-stage-3-challengers-1-qualifiers/?game=41026
600,24611,41027,Haven,,4841,388,3,4,8,5,7,13,388,4841,41:25,https://www.vlr.gg/24611/v-gaming-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=41027
600,24610,40922,Split,,4326,4330,5,8,4,6,13,10,4326,4330,46:37,https://www.vlr.gg/24610/steal-your-glory-vs-fancy-united-esports-champions-tour-vietnam-stage-3-challengers-1-qualifiers/?game=40922
600,24612,40924,Bind,,4329,4322,6,7,1,6,13,7,4329,4322,37:59,https://www.vlr.gg/24612/ego-vs-tiamat-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=40924
600,24611,40923,Breeze,,4841,388,2,6,3,10,8,13,388,4841,41:31,https://www.vlr.gg/24611/v-gaming-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=40923
600,24612,41028,Ascent,,4329,4322,7,6,6,1,13,7,4329,4322,36:05,https://www.vlr.gg/24612/ego-vs-tiamat-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=41028
600,24613,40925,Split,,5334,2151,8,5,7,3,13,10,5334,2151,51:44,https://www.vlr.gg/24613/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=40925
600,24613,41029,Icebox,,5334,2151,7,6,3,5,13,8,5334,2151,44:40,https://www.vlr.gg/24613/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-qf/?game=41029
600,24614,41036,Icebox,,4330,4841,4,9,0,8,13,8,4330,4841,37:07,https://www.vlr.gg/24614/fancy-united-esports-vs-v-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-last-ch/?game=41036
600,24614,40926,Bind,,4330,4841,5,2,6,7,7,13,4841,4330,35:51,https://www.vlr.gg/24614/fancy-united-esports-vs-v-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-last-ch/?game=40926
600,24615,41031,Bind,,4322,2151,0,6,6,7,6,13,2151,4322,40:50,https://www.vlr.gg/24615/tiamat-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-last-chance-qual/?game=41031
600,24615,40927,Icebox,,4322,2151,5,1,6,7,6,13,2151,4322,44:59,https://www.vlr.gg/24615/tiamat-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-last-chance-qual/?game=40927
600,25716,41965,Breeze,,4326,4324,4,9,3,0,13,3,4326,4324,27:51,https://www.vlr.gg/25716/steal-your-glory-vs-fearus-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41965
600,24614,41030,Ascent,,4330,4841,6,7,5,1,13,6,4330,4841,33:01,https://www.vlr.gg/24614/fancy-united-esports-vs-v-gaming-champions-tour-vietnam-stage-3-challengers-1-qualifiers-last-ch/?game=41030
600,25717,41968,Split,5334,5334,2151,4,8,4,8,15,13,5334,2151,1:00:18,https://www.vlr.gg/25717/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41968
600,25717,41969,Icebox,2151,5334,2151,6,5,7,6,11,13,2151,5334,52:46,https://www.vlr.gg/25717/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41969
600,25716,41966,Ascent,,4326,4324,10,3,2,2,13,4,4326,4324,35:35,https://www.vlr.gg/25716/steal-your-glory-vs-fearus-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41966
600,25717,41970,Ascent,,5334,2151,3,10,2,9,13,11,5334,2151,47:56,https://www.vlr.gg/25717/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41970
600,25718,41971,Ascent,4325,4325,4330,7,5,7,5,14,12,4325,4330,58:06,https://www.vlr.gg/25718/cerberus-esports-vs-fancy-united-esports-champions-tour-vietnam-stage-3-challengers-1-main-event/?game=41971
600,25718,41972,Split,4330,4325,4330,8,5,3,4,13,7,4325,4330,43:46,https://www.vlr.gg/25718/cerberus-esports-vs-fancy-united-esports-champions-tour-vietnam-stage-3-challengers-1-main-event/?game=41972
600,25719,41974,Icebox,,388,4329,3,10,2,0,13,2,388,4329,41:06,https://www.vlr.gg/25719/divisionx-gaming-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41974
600,25720,41978,Bind,,4324,2151,6,7,4,6,13,10,4324,2151,47:46,https://www.vlr.gg/25720/fearus-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr1/?game=41978
600,25719,41975,Bind,,388,4329,9,4,0,3,13,3,388,4329,29:52,https://www.vlr.gg/25719/divisionx-gaming-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf/?game=41975
600,25729,42002,Bind,,4330,4329,3,3,9,4,6,13,4329,4330,33:28,https://www.vlr.gg/25729/fancy-united-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr1/?game=42002
600,25729,42004,Ascent,,4330,4329,2,10,2,10,13,15,4329,4330,59:57,https://www.vlr.gg/25729/fancy-united-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr1/?game=42004
600,25720,41977,Icebox,,4324,2151,8,5,6,4,13,10,4324,2151,42:09,https://www.vlr.gg/25720/fearus-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr1/?game=41977
600,25729,42003,Icebox,,4330,4329,4,9,3,1,13,4,4330,4329,33:53,https://www.vlr.gg/25729/fancy-united-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr1/?game=42003
600,25722,41984,Bind,,4326,5334,10.0,3.0,2.0,2.0,13,4,4326,5334,33:31,https://www.vlr.gg/25722/steal-your-glory-vs-ego-media-champions-tour-vietnam-stage-3-challengers-1-main-event-ubsf/?game=41984
600,25723,41987,Split,,5334,4329,9.0,4.0,4.0,3.0,13,7,5334,4329,39:19,https://www.vlr.gg/25723/ego-media-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr2/?game=41987
600,25724,41990,Icebox,,4325,388,3.0,3.0,9.0,4.0,6,13,388,4325,31:45,https://www.vlr.gg/25724/cerberus-esports-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubs/?game=41990
600,25723,41988,Ascent,,5334,4329,4.0,4.0,8.0,5.0,8,13,4329,5334,35:30,https://www.vlr.gg/25723/ego-media-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr2/?game=41988
600,25722,41983,Haven,,4326,5334,6.0,7.0,1.0,6.0,13,7,4326,5334,51:19,https://www.vlr.gg/25722/steal-your-glory-vs-ego-media-champions-tour-vietnam-stage-3-challengers-1-main-event-ubsf/?game=41983
600,25723,41986,Haven,,5334,4329,5.0,6.0,6.0,7.0,11,13,4329,5334,51:59,https://www.vlr.gg/25723/ego-media-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr2/?game=41986
600,25724,41989,Ascent,,4325,388,5.0,3.0,9.0,4.0,8,13,388,4325,43:48,https://www.vlr.gg/25724/cerberus-esports-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubs/?game=41989
600,25721,41980,Split,,4325,4324,,,,,13,1,4325,4324,-,https://www.vlr.gg/25721/cerberus-esports-vs-fearus-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr2/?game=41980
600,25721,41981,Icebox,,4325,4324,4.0,9.0,3.0,8.0,13,11,4325,4324,45:38,https://www.vlr.gg/25721/cerberus-esports-vs-fearus-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr2/?game=41981
600,25726,41995,Split,,4325,4329,4.0,9.0,3.0,1.0,13,4,4325,4329,47:15,https://www.vlr.gg/25726/cerberus-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr3/?game=41995
600,25725,41992,Haven,,4326,388,6.0,7.0,4.0,6.0,13,10,4326,388,58:29,https://www.vlr.gg/25725/steal-your-glory-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubf/?game=41992
600,25725,41993,Bind,,4326,388,7.0,6.0,4.0,5.0,13,9,4326,388,48:43,https://www.vlr.gg/25725/steal-your-glory-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubf/?game=41993
600,25726,41996,Bind,,4325,4329,0.0,3.0,9.0,4.0,3,13,4329,4325,32:45,https://www.vlr.gg/25726/cerberus-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr3/?game=41996
600,25726,41997,Ascent,,4325,4329,9.0,3.0,9.0,3.0,14,12,4325,4329,45:09,https://www.vlr.gg/25726/cerberus-esports-vs-ego-champions-tour-vietnam-stage-3-challengers-1-main-event-lbr3/?game=41997
600,25727,41998,Icebox,,388,4325,7.0,6.0,5.0,5.0,13,10,388,4325,56:21,https://www.vlr.gg/25727/divisionx-gaming-vs-cerberus-esports-champions-tour-vietnam-stage-3-challengers-1-main-event-lbf/?game=41998
600,25728,42632,Icebox,,4326,388,9.0,4.0,2.0,3.0,13,5,4326,388,32:01,https://www.vlr.gg/25728/steal-your-glory-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-gf/?game=42632
469,24695,41078,Haven,,5399,5400,6.0,7.0,4.0,6.0,13,10,5399,5400,42:19,https://www.vlr.gg/24695/zerah-esports-vs-boom-shaka-laka-strike-arabia-championship-season-2-ubqf/?game=41078
469,24696,41081,Bind,,3550,5401,8.0,5.0,1.0,4.0,13,5,3550,5401,30:54,https://www.vlr.gg/24696/lusail-esports-vs-archnemesis-strike-arabia-championship-season-2-ubqf/?game=41081
469,24695,41079,Bind,,5399,5400,2.0,11.0,1.0,1.0,13,2,5399,5400,29:47,https://www.vlr.gg/24695/zerah-esports-vs-boom-shaka-laka-strike-arabia-championship-season-2-ubqf/?game=41079
600,25728,42001,Bind,,4326,388,7.0,6.0,6.0,5.0,13,11,4326,388,48:09,https://www.vlr.gg/25728/steal-your-glory-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-gf/?game=42001
600,25728,42633,Breeze,,4326,388,3.0,10.0,2.0,2.0,13,4,4326,388,29:30,https://www.vlr.gg/25728/steal-your-glory-vs-divisionx-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-gf/?game=42633
469,24696,41082,Haven,,3550,5401,4.0,9.0,1.0,8.0,13,9,3550,5401,40:04,https://www.vlr.gg/24696/lusail-esports-vs-archnemesis-strike-arabia-championship-season-2-ubqf/?game=41082
600,25727,41999,Ascent,,388,4325,5.0,8.0,4.0,2.0,13,6,388,4325,49:54,https://www.vlr.gg/25727/divisionx-gaming-vs-cerberus-esports-champions-tour-vietnam-stage-3-challengers-1-main-event-lbf/?game=41999
469,24697,41084,Ascent,,5402,5403,2.0,5.0,7.0,6.0,7,13,5403,5402,39:11,https://www.vlr.gg/24697/mythociast-vs-knockout-esports-strike-arabia-championship-season-2-ubqf/?game=41084
469,24697,41085,Haven,,5402,5403,5.0,8.0,4.0,1.0,13,5,5402,5403,35:35,https://www.vlr.gg/24697/mythociast-vs-knockout-esports-strike-arabia-championship-season-2-ubqf/?game=41085
469,24698,41087,Bind,,1464,3527,7.0,6.0,6.0,2.0,13,8,1464,3527,43:46,https://www.vlr.gg/24698/yalla-esports-vs-piercer-esports-strike-arabia-championship-season-2-ubqf/?game=41087
469,24697,41086,Bind,,5402,5403,7.0,4.0,8.0,5.0,11,13,5403,5402,54:23,https://www.vlr.gg/24697/mythociast-vs-knockout-esports-strike-arabia-championship-season-2-ubqf/?game=41086
469,24704,41106,Bind,,4918,4426,7.0,6.0,4.0,5.0,13,9,4918,4426,47:17,https://www.vlr.gg/24704/rtg-esports-vs-cut-esports-strike-arabia-championship-season-2-ubqf/?game=41106
469,24704,41105,Split,,4918,4426,4.0,4.0,8.0,5.0,8,13,4426,4918,47:29,https://www.vlr.gg/24704/rtg-esports-vs-cut-esports-strike-arabia-championship-season-2-ubqf/?game=41105
469,24704,41107,Haven,,4918,4426,6.0,6.0,6.0,6.0,15,13,4918,4426,1:02:11,https://www.vlr.gg/24704/rtg-esports-vs-cut-esports-strike-arabia-championship-season-2-ubqf/?game=41107
469,24698,41088,Ascent,,1464,3527,8.0,5.0,7.0,4.0,13,11,1464,3527,45:55,https://www.vlr.gg/24698/yalla-esports-vs-piercer-esports-strike-arabia-championship-season-2-ubqf/?game=41088
469,24706,41111,Bind,,4685,1471,1.0,6.0,6.0,7.0,7,13,1471,4685,41:15,https://www.vlr.gg/24706/occupy-esports-vs-team-raad-strike-arabia-championship-season-2-ubqf/?game=41111
469,24699,41090,Bind,,5393,5394,7.0,5.0,7.0,5.0,18,20,5394,5393,1:12:21,https://www.vlr.gg/24699/eternity-esports-vs-error404-strike-arabia-championship-season-2-ubqf/?game=41090
469,24705,41108,Ascent,,1466,5405,4.0,9.0,3.0,0.0,13,3,1466,5405,24:52,https://www.vlr.gg/24705/anubis-gaming-vs-jo-clan-strike-arabia-championship-season-2-ubqf/?game=41108
469,24699,41091,Ascent,,5393,5394,12.0,1.0,7.0,0.0,13,7,5393,5394,42:49,https://www.vlr.gg/24699/eternity-esports-vs-error404-strike-arabia-championship-season-2-ubqf/?game=41091
469,24706,41112,Breeze,,4685,1471,4.0,3.0,5.0,8.0,7,13,1471,4685,34:58,https://www.vlr.gg/24706/occupy-esports-vs-team-raad-strike-arabia-championship-season-2-ubqf/?game=41112
469,24700,41094,Ascent,,3382,5395,10.0,3.0,2.0,2.0,13,4,3382,5395,34:18,https://www.vlr.gg/24700/e9sports-vs-spl-gaming-strike-arabia-championship-season-2-ubqf/?game=41094
469,24700,41093,Split,,3382,5395,6.0,7.0,5.0,1.0,13,6,3382,5395,42:41,https://www.vlr.gg/24700/e9sports-vs-spl-gaming-strike-arabia-championship-season-2-ubqf/?game=41093
469,24699,41092,Haven,,5393,5394,5.0,8.0,2.0,7.0,13,9,5393,5394,39:28,https://www.vlr.gg/24699/eternity-esports-vs-error404-strike-arabia-championship-season-2-ubqf/?game=41092
469,24701,41096,Bind,,5396,5397,1.0,8.0,4.0,9.0,9,13,5397,5396,44:22,https://www.vlr.gg/24701/team-wavii-vs-the-academy-strike-arabia-championship-season-2-ubqf/?game=41096
469,24702,41099,Split,,4726,5398,8.0,5.0,7.0,3.0,13,10,4726,5398,48:42,https://www.vlr.gg/24702/mustang-gaming-vs-forfun-strike-arabia-championship-season-2-ubqf/?game=41099
469,24701,41097,Ascent,,5396,5397,3.0,0.0,4.0,9.0,3,13,5397,5396,34:03,https://www.vlr.gg/24701/team-wavii-vs-the-academy-strike-arabia-championship-season-2-ubqf/?game=41097
469,24702,41100,Icebox,,4726,5398,9.0,4.0,0.0,3.0,13,3,4726,5398,31:22,https://www.vlr.gg/24702/mustang-gaming-vs-forfun-strike-arabia-championship-season-2-ubqf/?game=41100
469,24859,41191,Icebox,,5399,3550,5.0,8.0,4.0,7.0,13,11,5399,3550,50:03,https://www.vlr.gg/24859/zerah-esports-vs-lusail-esports-strike-arabia-championship-season-2-ubsf/?game=41191
469,24859,41190,Bind,,5399,3550,5.0,8.0,4.0,7.0,13,11,5399,3550,51:06,https://www.vlr.gg/24859/zerah-esports-vs-lusail-esports-strike-arabia-championship-season-2-ubsf/?game=41190
469,24860,41194,Haven,,5403,1464,3.0,7.0,4.0,9.0,10,13,1464,5403,45:02,https://www.vlr.gg/24860/knockout-esports-vs-yalla-esports-strike-arabia-championship-season-2-ubsf/?game=41194
469,24860,41193,Bind,,5403,1464,0.0,3.0,9.0,4.0,3,13,1464,5403,27:37,https://www.vlr.gg/24860/knockout-esports-vs-yalla-esports-strike-arabia-championship-season-2-ubsf/?game=41193
469,24863,41203,Split,,5404,4918,9.0,4.0,0.0,3.0,13,3,5404,4918,31:05,https://www.vlr.gg/24863/roh-elbas-gang-vs-rtg-esports-strike-arabia-championship-season-2-ubsf/?game=41203
469,24864,41205,Bind,,1466,1471,5.0,6.0,6.0,7.0,11,13,1471,1466,46:02,https://www.vlr.gg/24864/anubis-gaming-vs-team-raad-strike-arabia-championship-season-2-ubsf/?game=41205
469,24863,41202,Ascent,,5404,4918,5.0,8.0,4.0,2.0,13,6,5404,4918,39:03,https://www.vlr.gg/24863/roh-elbas-gang-vs-rtg-esports-strike-arabia-championship-season-2-ubsf/?game=41202
469,24864,41206,Icebox,,1466,1471,8.0,5.0,4.0,4.0,13,8,1466,1471,37:38,https://www.vlr.gg/24864/anubis-gaming-vs-team-raad-strike-arabia-championship-season-2-ubsf/?game=41206
469,24864,41207,Ascent,,1466,1471,9.0,4.0,6.0,3.0,13,9,1466,1471,37:28,https://www.vlr.gg/24864/anubis-gaming-vs-team-raad-strike-arabia-championship-season-2-ubsf/?game=41207
469,24868,41217,Ascent,,5397,4726,2,6,6,7,8,13,4726,5397,49:26,https://www.vlr.gg/24868/the-academy-vs-mustang-gaming-strike-arabia-championship-season-2-ubsf/?game=41217
469,24861,41197,Icebox,,5401,5400,10,3,0,2,13,2,5401,5400,25:50,https://www.vlr.gg/24861/archnemesis-vs-boom-shaka-laka-strike-arabia-championship-season-2-lbr1/?game=41197
469,24868,41218,Split,,5397,4726,3,4,4,9,7,13,4726,5397,45:52,https://www.vlr.gg/24868/the-academy-vs-mustang-gaming-strike-arabia-championship-season-2-ubsf/?game=41218
469,24867,41216,Ascent,,5393,3382,5,5,7,6,10,13,3382,5393,46:07,https://www.vlr.gg/24867/eternity-esports-vs-e9sports-strike-arabia-championship-season-2-ubsf/?game=41216
469,24861,41198,Ascent,,5401,5400,6,7,2,6,13,8,5401,5400,40:34,https://www.vlr.gg/24861/archnemesis-vs-boom-shaka-laka-strike-arabia-championship-season-2-lbr1/?game=41198
469,24861,41196,Bind,,5401,5400,1,8,4,9,9,13,5400,5401,43:26,https://www.vlr.gg/24861/archnemesis-vs-boom-shaka-laka-strike-arabia-championship-season-2-lbr1/?game=41196
469,24867,41215,Haven,,5393,3382,8,5,5,4,13,9,5393,3382,42:47,https://www.vlr.gg/24867/eternity-esports-vs-e9sports-strike-arabia-championship-season-2-ubsf/?game=41215
469,24867,41214,Bind,,5393,3382,5,4,8,5,9,13,3382,5393,40:49,https://www.vlr.gg/24867/eternity-esports-vs-e9sports-strike-arabia-championship-season-2-ubsf/?game=41214
469,24869,41220,Bind,,5394,5395,11,1,11,1,13,15,5395,5394,1:12:37,https://www.vlr.gg/24869/error404-vs-spl-gaming-strike-arabia-championship-season-2-lbr1/?game=41220
469,24862,41200,Bind,,5402,3527,1,5,7,6,6,13,3527,5402,36:29,https://www.vlr.gg/24862/mythociast-vs-piercer-esports-strike-arabia-championship-season-2-lbr1/?game=41200
469,24862,41199,Ascent,,5402,3527,4,7,5,8,11,13,3527,5402,47:26,https://www.vlr.gg/24862/mythociast-vs-piercer-esports-strike-arabia-championship-season-2-lbr1/?game=41199
469,25208,41620,Ascent,,5403,5401,3,7,5,8,10,13,5401,5403,42:22,https://www.vlr.gg/25208/knockout-esports-vs-archnemesis-strike-arabia-championship-season-2-lbr2/?game=41620
469,24869,41222,Ascent,,5394,5395,2,0,3,10,2,13,5395,5394,26:39,https://www.vlr.gg/24869/error404-vs-spl-gaming-strike-arabia-championship-season-2-lbr1/?game=41222
469,24865,41208,Ascent,,4338,4426,6,7,4,6,13,10,4338,4426,42:53,https://www.vlr.gg/24865/b13-vs-cut-esports-strike-arabia-championship-season-2-lbr1/?game=41208
469,24865,41209,Bind,,4338,4426,6,7,5,1,13,6,4338,4426,38:32,https://www.vlr.gg/24865/b13-vs-cut-esports-strike-arabia-championship-season-2-lbr1/?game=41209
469,25208,41621,Haven,,5403,5401,4,0,5,8,4,13,5401,5403,31:11,https://www.vlr.gg/25208/knockout-esports-vs-archnemesis-strike-arabia-championship-season-2-lbr2/?game=41621
469,25209,41623,Bind,,3550,3527,9,2,10,3,11,13,3527,3550,48:59,https://www.vlr.gg/25209/lusail-esports-vs-piercer-esports-strike-arabia-championship-season-2-lbr2/?game=41623
469,25213,41629,Bind,,1471,4338,6,7,5,1,13,6,1471,4338,33:59,https://www.vlr.gg/25213/team-raad-vs-b13-strike-arabia-championship-season-2-lbr2/?game=41629
469,25213,41630,Ascent,,1471,4338,7,6,5,5,13,10,1471,4338,45:18,https://www.vlr.gg/25213/team-raad-vs-b13-strike-arabia-championship-season-2-lbr2/?game=41630
469,24869,41221,Haven,,5394,5395,6,6,6,6,15,13,5394,5395,1:03:20,https://www.vlr.gg/24869/error404-vs-spl-gaming-strike-arabia-championship-season-2-lbr1/?game=41221
469,25209,41624,Ascent,,3550,3527,5,5,6,7,10,13,3527,3550,39:18,https://www.vlr.gg/25209/lusail-esports-vs-piercer-esports-strike-arabia-championship-season-2-lbr2/?game=41624
469,25214,41632,Ascent,,4918,4685,2,3,9,4,5,13,4685,4918,35:42,https://www.vlr.gg/25214/rtg-esports-vs-occupy-esports-strike-arabia-championship-season-2-lbr2/?game=41632
469,24870,41223,Haven,,1594,5398,7,6,6,1,13,7,1594,5398,40:44,https://www.vlr.gg/24870/team-majesty-vs-forfun-strike-arabia-championship-season-2-lbr1/?game=41223
469,24870,41224,Icebox,,1594,5398,4,9,3,0,13,3,1594,5398,26:06,https://www.vlr.gg/24870/team-majesty-vs-forfun-strike-arabia-championship-season-2-lbr1/?game=41224
469,25216,41638,Ascent,,5397,5395,4,5,7,6,9,13,5395,5397,44:44,https://www.vlr.gg/25216/the-academy-vs-spl-gaming-strike-arabia-championship-season-2-lbr2/?game=41638
469,25216,41639,Bind,,5397,5395,5,6,6,7,11,13,5395,5397,51:53,https://www.vlr.gg/25216/the-academy-vs-spl-gaming-strike-arabia-championship-season-2-lbr2/?game=41639
469,25214,41633,Split,,4918,4685,8,5,4,4,13,8,4918,4685,40:30,https://www.vlr.gg/25214/rtg-esports-vs-occupy-esports-strike-arabia-championship-season-2-lbr2/?game=41633
469,25214,41634,Icebox,,4918,4685,2,5,7,6,7,13,4685,4918,37:09,https://www.vlr.gg/25214/rtg-esports-vs-occupy-esports-strike-arabia-championship-season-2-lbr2/?game=41634
469,25217,41641,Ascent,,5393,1594,1,7,5,8,8,13,1594,5393,38:06,https://www.vlr.gg/25217/eternity-esports-vs-team-majesty-strike-arabia-championship-season-2-lbr2/?game=41641
469,25217,41642,Icebox,,5393,1594,3,3,4,9,6,13,1594,5393,32:45,https://www.vlr.gg/25217/eternity-esports-vs-team-majesty-strike-arabia-championship-season-2-lbr2/?game=41642
469,25574,41945,Bind,,5401,3527,4,6,6,7,10,13,3527,5401,46:21,https://www.vlr.gg/25574/archnemesis-vs-piercer-esports-strike-arabia-championship-season-2-lbr3/?game=41945
469,25574,41946,Ascent,,5401,3527,8,5,5,4,13,9,5401,3527,41:20,https://www.vlr.gg/25574/archnemesis-vs-piercer-esports-strike-arabia-championship-season-2-lbr3/?game=41946
469,25574,41947,Breeze,,5401,3527,9,4,4,3,13,7,5401,3527,38:58,https://www.vlr.gg/25574/archnemesis-vs-piercer-esports-strike-arabia-championship-season-2-lbr3/?game=41947
469,25571,41934,Icebox,,1471,4685,4,9,3,3,13,6,1471,4685,31:01,https://www.vlr.gg/25571/team-raad-vs-occupy-esports-strike-arabia-championship-season-2-lbf/?game=41934
469,25568,41924,Breeze,,5395,1594,2,4,3,10,6,13,1594,5395,35:06,https://www.vlr.gg/25568/spl-gaming-vs-team-majesty-strike-arabia-championship-season-2-lbr3/?game=41924
469,25207,41617,Bind,,5399,1464,0,2,10,3,2,13,1464,5399,28:17,https://www.vlr.gg/25207/zerah-esports-vs-yalla-esports-strike-arabia-championship-season-2-ubf/?game=41617
469,25568,41923,Ascent,,5395,1594,2,1,11,2,3,13,1594,5395,27:45,https://www.vlr.gg/25568/spl-gaming-vs-team-majesty-strike-arabia-championship-season-2-lbr3/?game=41923
469,25207,41618,Haven,,5399,1464,3,0,4,9,3,13,1464,5399,29:08,https://www.vlr.gg/25207/zerah-esports-vs-yalla-esports-strike-arabia-championship-season-2-ubf/?game=41618
469,25571,41935,Ascent,,1471,4685,8,5,3,4,13,7,1471,4685,34:42,https://www.vlr.gg/25571/team-raad-vs-occupy-esports-strike-arabia-championship-season-2-lbf/?game=41935
469,25212,41626,Split,,5404,1466,2,5,7,6,7,13,1466,5404,36:41,https://www.vlr.gg/25212/roh-elbas-gang-vs-anubis-gaming-strike-arabia-championship-season-2-ubf/?game=41626
469,25212,41628,Icebox,,5404,1466,6,5,7,6,11,13,1466,5404,46:14,https://www.vlr.gg/25212/roh-elbas-gang-vs-anubis-gaming-strike-arabia-championship-season-2-ubf/?game=41628
469,25215,41635,Ascent,,3382,4726,4,9,3,2,13,5,3382,4726,38:38,https://www.vlr.gg/25215/e9sports-vs-mustang-gaming-strike-arabia-championship-season-2-ubf/?game=41635
469,25575,41948,Bind,,5399,5401,8,1,9,4,9,13,5401,5399,43:47,https://www.vlr.gg/25575/zerah-esports-vs-archnemesis-strike-arabia-championship-season-2-lbf/?game=41948
469,25212,41627,Bind,,5404,1466,6,7,1,6,13,7,5404,1466,39:41,https://www.vlr.gg/25212/roh-elbas-gang-vs-anubis-gaming-strike-arabia-championship-season-2-ubf/?game=41627
469,25215,41636,Bind,,3382,4726,12,1,0,0,13,0,3382,4726,24:30,https://www.vlr.gg/25215/e9sports-vs-mustang-gaming-strike-arabia-championship-season-2-ubf/?game=41636
469,25572,41937,Ascent,,5404,1471,2,8,4,9,10,13,1471,5404,48:25,https://www.vlr.gg/25572/roh-elbas-gang-vs-team-raad-strike-arabia-championship-season-2-lbf/?game=41937
469,25575,41949,Haven,,5399,5401,5,2,6,7,7,13,5401,5399,35:40,https://www.vlr.gg/25575/zerah-esports-vs-archnemesis-strike-arabia-championship-season-2-lbf/?game=41949
469,25572,41938,Icebox,,5404,1471,4,8,4,8,12,14,1471,5404,49:31,https://www.vlr.gg/25572/roh-elbas-gang-vs-team-raad-strike-arabia-championship-season-2-lbf/?game=41938
469,25569,41926,Ascent,,4726,1594,6,7,5,4,13,9,4726,1594,44:14,https://www.vlr.gg/25569/mustang-gaming-vs-team-majesty-strike-arabia-championship-season-2-lbf/?game=41926
469,25569,41928,Split,,4726,1594,6,3,7,6,9,13,1594,4726,44:11,https://www.vlr.gg/25569/mustang-gaming-vs-team-majesty-strike-arabia-championship-season-2-lbf/?game=41928
469,25569,41927,Icebox,,4726,1594,3,3,4,9,6,13,1594,4726,36:00,https://www.vlr.gg/25569/mustang-gaming-vs-team-majesty-strike-arabia-championship-season-2-lbf/?game=41927
469,25576,41952,Haven,,1464,5401,8,5,1,4,13,5,1464,5401,37:49,https://www.vlr.gg/25576/yalla-esports-vs-archnemesis-strike-arabia-championship-season-2-gf/?game=41952
