tournament_id,match_id,team1_name,team2_name,score1,score2,winner_name,loser_name,sub_stage,stage,match_url
542,23640,Team Aurora,Beşiktaş Esports,2.0,0.0,Team Aurora,Beşiktaş Esports,Round of 16,Open Qualifier,https://www.vlr.gg/23640/team-aurora-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-1-ro16
542,23641,36NUMBER,Thunderbolts Gaming,0.0,2.0,Thunderbolts Gaming,36NUMBER,Round of 16,Open Qualifier,https://www.vlr.gg/23641/nonamers-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-1-ro16
542,23642,Regnum Carya Esports,OutRage,2.0,0.0,Regnum Carya Esports,OutRage,Round of 16,Open Qualifier,https://www.vlr.gg/23642/regnum-carya-esports-vs-outrage-champions-tour-turkey-stage-3-challengers-1-ro16
542,23643,OtherSide,KASTIRALIS,2.0,0.0,OtherSide,KASTIRALIS,Round of 16,Open Qualifier,https://www.vlr.gg/23643/otherside-vs-kastiralis-champions-tour-turkey-stage-3-challengers-1-ro16
542,24232,Galakticos,Orgless5,2.0,0.0,Galakticos,Orgless5,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24232/galakticos-vs-orgless5-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uro16
542,24233,BBL Esports,Fire Flux Vatangame,2.0,1.0,BBL Esports,Fire Flux Vatangame,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24233/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-ur
542,24234,Unity Esports,Papara SuperMassive,2.0,1.0,Unity Esports,Papara SuperMassive,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24234/unity-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-closed-qualifier
542,24235,Kafalar eSports,Zero Zone,0.0,2.0,Zero Zone,Kafalar eSports,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24235/kafalar-esports-vs-zero-zone-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uro16
542,24236,RARE Esports,Team Aurora,2.0,1.0,RARE Esports,Team Aurora,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24236/rare-esports-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uro16
542,24237,Oxygen Esports,Thunderbolts Gaming,2.0,1.0,Oxygen Esports,Thunderbolts Gaming,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24237/oxygen-esports-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-1-closed-qualifi
542,24238,İstanbul Wildcats,Regnum Carya Esports,2.0,1.0,İstanbul Wildcats,Regnum Carya Esports,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24238/stanbul-wildcats-vs-regnum-carya-esports-champions-tour-turkey-stage-3-challengers-1-closed-qua
542,24239,FUT Esports,OtherSide,2.0,0.0,FUT Esports,OtherSide,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24239/futbolist-vs-otherside-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uro16
542,24240,Galakticos,BBL Esports,0.0,2.0,BBL Esports,Galakticos,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24240/galakticos-vs-bbl-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uqf
542,24241,Unity Esports,Zero Zone,1.0,2.0,Zero Zone,Unity Esports,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24241/unity-esports-vs-zero-zone-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uqf
542,24242,RARE Esports,Oxygen Esports,0.0,2.0,Oxygen Esports,RARE Esports,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24242/rare-esports-vs-oxygen-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uqf
542,24243,İstanbul Wildcats,FUT Esports,0.0,2.0,FUT Esports,İstanbul Wildcats,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24243/stanbul-wildcats-vs-futbolist-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-uqf
542,24244,Orgless5,Fire Flux Vatangame,0.0,2.0,Fire Flux Vatangame,Orgless5,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24244/orgless5-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-lr1
542,24245,Papara SuperMassive,Kafalar eSports,2.0,1.0,Papara SuperMassive,Kafalar eSports,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24245/supermassive-blaze-vs-kafalar-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualifi
542,24246,Team Aurora,Thunderbolts Gaming,2.0,0.0,Team Aurora,Thunderbolts Gaming,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24246/team-aurora-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-1-closed-qualifier
542,24247,Regnum Carya Esports,OtherSide,1.0,2.0,OtherSide,Regnum Carya Esports,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24247/regnum-carya-esports-vs-otherside-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-l
542,24248,İstanbul Wildcats,Fire Flux Vatangame,0.0,2.0,Fire Flux Vatangame,İstanbul Wildcats,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24248/stanbul-wildcats-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualif
542,24249,RARE Esports,Papara SuperMassive,0.0,2.0,Papara SuperMassive,RARE Esports,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24249/rare-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-closed-qualifier
542,24250,Unity Esports,Team Aurora,1.0,2.0,Team Aurora,Unity Esports,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24250/unity-esports-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-lr2
542,24251,Galakticos,OtherSide,0.0,2.0,OtherSide,Galakticos,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24251/galakticos-vs-otherside-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-lr2
542,24978,Oxygen Esports,Fire Flux Vatangame,2.0,0.0,Oxygen Esports,Fire Flux Vatangame,Upper Quarterfinals,Main Event,https://www.vlr.gg/24978/oxygen-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-ubqf
542,24979,Zero Zone,Papara SuperMassive,0.0,2.0,Papara SuperMassive,Zero Zone,Upper Quarterfinals,Main Event,https://www.vlr.gg/24979/zero-zone-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-ubqf
542,24981,FUT Esports,Team Aurora,2.0,0.0,FUT Esports,Team Aurora,Upper Quarterfinals,Main Event,https://www.vlr.gg/24981/futbolist-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-ubqf
542,24980,BBL Esports,OtherSide,2.0,1.0,BBL Esports,OtherSide,Upper Quarterfinals,Main Event,https://www.vlr.gg/24980/bbl-esports-vs-otherside-champions-tour-turkey-stage-3-challengers-1-ubqf
542,24986,Fire Flux Vatangame,Zero Zone,2.0,1.0,Fire Flux Vatangame,Zero Zone,Lower Round 1,Main Event,https://www.vlr.gg/24986/fire-flux-esports-vs-zero-zone-champions-tour-turkey-stage-3-challengers-1-lr1
542,24987,OtherSide,Team Aurora,2.0,0.0,OtherSide,Team Aurora,Lower Round 1,Main Event,https://www.vlr.gg/24987/otherside-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-lr1
542,24982,Oxygen Esports,Papara SuperMassive,2.0,0.0,Oxygen Esports,Papara SuperMassive,Upper Semifinals,Main Event,https://www.vlr.gg/24982/oxygen-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-ubsf
542,24983,BBL Esports,FUT Esports,1.0,2.0,FUT Esports,BBL Esports,Upper Semifinals,Main Event,https://www.vlr.gg/24983/bbl-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-1-ubsf
542,24989,Papara SuperMassive,OtherSide,2.0,0.0,Papara SuperMassive,OtherSide,Lower Round 2,Main Event,https://www.vlr.gg/24989/supermassive-blaze-vs-otherside-champions-tour-turkey-stage-3-challengers-1-lr2
542,24988,BBL Esports,Fire Flux Vatangame,1.0,2.0,Fire Flux Vatangame,BBL Esports,Lower Round 2,Main Event,https://www.vlr.gg/24988/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-lr2
542,24984,Oxygen Esports,FUT Esports,2.0,0.0,Oxygen Esports,FUT Esports,Upper Final,Main Event,https://www.vlr.gg/24984/oxygen-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-1-ubf
542,24990,Fire Flux Vatangame,Papara SuperMassive,1.0,2.0,Papara SuperMassive,Fire Flux Vatangame,Lower Round 3,Main Event,https://www.vlr.gg/24990/fire-flux-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-lr3
542,24991,FUT Esports,Papara SuperMassive,2.0,3.0,Papara SuperMassive,FUT Esports,Lower Final,Main Event,https://www.vlr.gg/24991/futbolist-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-lbf
542,24985,Oxygen Esports,Papara SuperMassive,1.0,3.0,Papara SuperMassive,Oxygen Esports,Grand Final,Main Event,https://www.vlr.gg/24985/oxygen-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-gf
543,23484,tyeasy,Young Talents,2.0,0.0,tyeasy,Young Talents,Round of 64,Open Qualifier,https://www.vlr.gg/23484/tyeasy-vs-young-talents-champions-tour-cis-stage-3-challengers-1-ro64
543,23485,KANAFI,hellons,0.0,2.0,hellons,KANAFI,Round of 64,Open Qualifier,https://www.vlr.gg/23485/kanafi-vs-hellons-champions-tour-cis-stage-3-challengers-1-ro64
543,23486,Ne Priehali,Team Sloniki,0.0,2.0,Team Sloniki,Ne Priehali,Round of 64,Open Qualifier,https://www.vlr.gg/23486/ne-priehali-vs-team-sloniki-champions-tour-cis-stage-3-challengers-1-ro64
543,23487,Born to win,mcchicken,1.0,0.0,Born to win,mcchicken,Round of 64,Open Qualifier,https://www.vlr.gg/23487/born-to-win-vs-mcchicken-champions-tour-cis-stage-3-challengers-1-ro64
543,23488,Ksenox,trying to win,2.0,0.0,Ksenox,trying to win,Round of 64,Open Qualifier,https://www.vlr.gg/23488/ksenox-vs-trying-to-win-champions-tour-cis-stage-3-challengers-1-ro64
543,23489,4ru+1kz,StrongUnion,2.0,0.0,4ru+1kz,StrongUnion,Round of 64,Open Qualifier,https://www.vlr.gg/23489/4ru-1kz-vs-strongunion-champions-tour-cis-stage-3-challengers-1-ro64
543,23490,EZ KATKA,Nomads,2.0,0.0,EZ KATKA,Nomads,Round of 64,Open Qualifier,https://www.vlr.gg/23490/ez-katka-vs-nomads-champions-tour-cis-stage-3-challengers-1-ro64
543,23491,Olympus,nway,0.0,2.0,nway,Olympus,Round of 64,Open Qualifier,https://www.vlr.gg/23491/olympus-vs-nway-champions-tour-cis-stage-3-challengers-1-ro64
543,23492,Aspire,Ajin,2.0,0.0,Aspire,Ajin,Round of 64,Open Qualifier,https://www.vlr.gg/23492/aspire-vs-ajin-champions-tour-cis-stage-3-challengers-1-ro64
543,23493,WeDontNeedMana,BadLeg,0.0,2.0,BadLeg,WeDontNeedMana,Round of 64,Open Qualifier,https://www.vlr.gg/23493/wedontneedmana-vs-badleg-champions-tour-cis-stage-3-challengers-1-ro64
543,23494,PURPURE,deathwish,0.0,2.0,deathwish,PURPURE,Round of 64,Open Qualifier,https://www.vlr.gg/23494/purpure-vs-deathwish-champions-tour-cis-stage-3-challengers-1-ro64
543,23495,Yakuza,FORMULA 1,2.0,0.0,Yakuza,FORMULA 1,Round of 64,Open Qualifier,https://www.vlr.gg/23495/yakuza-vs-formula-1-champions-tour-cis-stage-3-challengers-1-ro64
543,23496,Vengeance,BUYKEY,2.0,0.0,Vengeance,BUYKEY,Round of 64,Open Qualifier,https://www.vlr.gg/23496/vengeance-vs-buykey-champions-tour-cis-stage-3-challengers-1-ro64
543,23497,Anyway,ZXC GAMING,2.0,0.0,Anyway,ZXC GAMING,Round of 64,Open Qualifier,https://www.vlr.gg/23497/anyway-vs-zxc-gaming-champions-tour-cis-stage-3-challengers-1-ro64
543,23498,Moscow Five jr,ENRAGED,2.0,1.0,Moscow Five jr,ENRAGED,Round of 64,Open Qualifier,https://www.vlr.gg/23498/moscow-five-jr-vs-enraged-champions-tour-cis-stage-3-challengers-1-ro64
543,23499,tp i 2 luza,chill boys,1.0,2.0,chill boys,tp i 2 luza,Round of 64,Open Qualifier,https://www.vlr.gg/23499/tp-i-2-luza-vs-chill-boys-champions-tour-cis-stage-3-challengers-1-ro64
543,23500,1280x960,feelmyhack,2.0,0.0,1280x960,feelmyhack,Round of 64,Open Qualifier,https://www.vlr.gg/23500/1280x960-vs-feelmyhack-champions-tour-cis-stage-3-challengers-1-ro64
543,23501,ZOTIX,TEAM SPACE,0.0,2.0,TEAM SPACE,ZOTIX,Round of 64,Open Qualifier,https://www.vlr.gg/23501/zotix-vs-team-space-champions-tour-cis-stage-3-challengers-1-ro64
543,23502,zlG Team,ValorantEXEC,0.0,0.0,ValorantEXEC,zlG Team,Round of 64,Open Qualifier,https://www.vlr.gg/23502/zlg-team-vs-valorantexec-champions-tour-cis-stage-3-challengers-1-ro64
543,23503,Epq,368,1.0,2.0,368,Epq,Round of 64,Open Qualifier,https://www.vlr.gg/23503/epq-vs-368-champions-tour-cis-stage-3-challengers-1-ro64
543,23504,zTitans,7UP,2.0,0.0,zTitans,7UP,Round of 64,Open Qualifier,https://www.vlr.gg/23504/ztitans-vs-7up-champions-tour-cis-stage-3-challengers-1-ro64
543,23505,Generation Wonders,Nice one. nice shoot,2.0,0.0,Generation Wonders,Nice one. nice shoot,Round of 64,Open Qualifier,https://www.vlr.gg/23505/generation-wonders-vs-nice-one-nice-shoot-champions-tour-cis-stage-3-challengers-1-ro64
543,23506,SMARACIS eSports,FUTURE5STARS,2.0,0.0,SMARACIS eSports,FUTURE5STARS,Round of 64,Open Qualifier,https://www.vlr.gg/23506/smaracis-esports-vs-future5stars-champions-tour-cis-stage-3-challengers-1-ro64
543,23507,987123,Hollywood,0.0,0.0,Hollywood,987123,Round of 64,Open Qualifier,https://www.vlr.gg/23507/987123-vs-hollywood-champions-tour-cis-stage-3-challengers-1-ro64
543,23508,eXiLe eSports,Event Horizon,2.0,0.0,eXiLe eSports,Event Horizon,Round of 64,Open Qualifier,https://www.vlr.gg/23508/exile-esports-vs-event-horizon-champions-tour-cis-stage-3-challengers-1-ro64
543,23509,LAMBADA,ES1,0.0,0.0,ES1,LAMBADA,Round of 64,Open Qualifier,https://www.vlr.gg/23509/lambada-vs-es1-champions-tour-cis-stage-3-challengers-1-ro64
543,23510,No Pressure,NoAvocado,2.0,0.0,No Pressure,NoAvocado,Round of 64,Open Qualifier,https://www.vlr.gg/23510/no-pressure-vs-noavocado-champions-tour-cis-stage-3-challengers-1-ro64
543,23511,1000-7,MBVINO,0.0,1.0,MBVINO,1000-7,Round of 64,Open Qualifier,https://www.vlr.gg/23511/1000-7-vs-mbvino-champions-tour-cis-stage-3-challengers-1-ro64
543,23512,Axsor,Just is Smart,2.0,0.0,Axsor,Just is Smart,Round of 64,Open Qualifier,https://www.vlr.gg/23512/axsor-vs-just-is-smart-champions-tour-cis-stage-3-challengers-1-ro64
543,23513,ANBU,Que la famille,0.0,2.0,Que la famille,ANBU,Round of 64,Open Qualifier,https://www.vlr.gg/23513/anbu-vs-que-la-famille-champions-tour-cis-stage-3-challengers-1-ro64
543,23514,Deja Vu,meme666,2.0,0.0,Deja Vu,meme666,Round of 64,Open Qualifier,https://www.vlr.gg/23514/deja-vu-vs-meme666-champions-tour-cis-stage-3-challengers-1-ro64
543,23515,ULUGBEK,969 gang,1.0,2.0,969 gang,ULUGBEK,Round of 64,Open Qualifier,https://www.vlr.gg/23515/ulugbek-vs-969-gang-champions-tour-cis-stage-3-challengers-1-ro64
543,23516,tyeasy,hellons,0.0,0.0,tyeasy,hellons,Round of 32,Open Qualifier,https://www.vlr.gg/23516/tyeasy-vs-hellons-champions-tour-cis-stage-3-challengers-1-ro32
543,23517,Team Sloniki,Born to win,0.0,2.0,Born to win,Team Sloniki,Round of 32,Open Qualifier,https://www.vlr.gg/23517/team-sloniki-vs-born-to-win-champions-tour-cis-stage-3-challengers-1-ro32
543,23518,Ksenox,4ru+1kz,2.0,0.0,Ksenox,4ru+1kz,Round of 32,Open Qualifier,https://www.vlr.gg/23518/ksenox-vs-4ru-1kz-champions-tour-cis-stage-3-challengers-1-ro32
543,23519,EZ KATKA,nway,1.0,2.0,nway,EZ KATKA,Round of 32,Open Qualifier,https://www.vlr.gg/23519/ez-katka-vs-nway-champions-tour-cis-stage-3-challengers-1-ro32
543,23520,Aspire,BadLeg,2.0,1.0,Aspire,BadLeg,Round of 32,Open Qualifier,https://www.vlr.gg/23520/aspire-vs-badleg-champions-tour-cis-stage-3-challengers-1-ro32
543,23521,deathwish,Yakuza,2.0,0.0,deathwish,Yakuza,Round of 32,Open Qualifier,https://www.vlr.gg/23521/deathwish-vs-yakuza-champions-tour-cis-stage-3-challengers-1-ro32
543,23522,Vengeance,Anyway,2.0,0.0,Vengeance,Anyway,Round of 32,Open Qualifier,https://www.vlr.gg/23522/vengeance-vs-anyway-champions-tour-cis-stage-3-challengers-1-ro32
543,23523,Moscow Five jr,chill boys,2.0,1.0,Moscow Five jr,chill boys,Round of 32,Open Qualifier,https://www.vlr.gg/23523/moscow-five-jr-vs-chill-boys-champions-tour-cis-stage-3-challengers-1-ro32
543,23524,1280x960,TEAM SPACE,2.0,0.0,1280x960,TEAM SPACE,Round of 32,Open Qualifier,https://www.vlr.gg/23524/1280x960-vs-team-space-champions-tour-cis-stage-3-challengers-1-ro32
543,23525,ValorantEXEC,368,0.0,2.0,368,ValorantEXEC,Round of 32,Open Qualifier,https://www.vlr.gg/23525/valorantexec-vs-368-champions-tour-cis-stage-3-challengers-1-ro32
543,23526,zTitans,Generation Wonders,2.0,1.0,zTitans,Generation Wonders,Round of 32,Open Qualifier,https://www.vlr.gg/23526/ztitans-vs-generation-wonders-champions-tour-cis-stage-3-challengers-1-ro32
543,23527,SMARACIS eSports,Hollywood,2.0,0.0,SMARACIS eSports,Hollywood,Round of 32,Open Qualifier,https://www.vlr.gg/23527/smaracis-esports-vs-hollywood-champions-tour-cis-stage-3-challengers-1-ro32
543,23528,eXiLe eSports,ES1,0.0,0.0,eXiLe eSports,ES1,Round of 32,Open Qualifier,https://www.vlr.gg/23528/exile-esports-vs-es1-champions-tour-cis-stage-3-challengers-1-ro32
543,23529,No Pressure,MBVINO,2.0,0.0,No Pressure,MBVINO,Round of 32,Open Qualifier,https://www.vlr.gg/23529/no-pressure-vs-mbvino-champions-tour-cis-stage-3-challengers-1-ro32
543,23530,Axsor,Que la famille,2.0,0.0,Axsor,Que la famille,Round of 32,Open Qualifier,https://www.vlr.gg/23530/axsor-vs-que-la-famille-champions-tour-cis-stage-3-challengers-1-ro32
543,23531,Deja Vu,969 gang,2.0,0.0,Deja Vu,969 gang,Round of 32,Open Qualifier,https://www.vlr.gg/23531/deja-vu-vs-969-gang-champions-tour-cis-stage-3-challengers-1-ro32
543,23532,tyeasy,Born to win,2.0,1.0,tyeasy,Born to win,Round of 16,Open Qualifier,https://www.vlr.gg/23532/tyeasy-vs-born-to-win-champions-tour-cis-stage-3-challengers-1-ro16
543,23539,Axsor,Deja Vu,2.0,0.0,Axsor,Deja Vu,Round of 16,Open Qualifier,https://www.vlr.gg/23539/axsor-vs-deja-vu-champions-tour-cis-stage-3-challengers-1-ro16
543,23533,Ksenox,nway,2.0,0.0,Ksenox,nway,Round of 16,Open Qualifier,https://www.vlr.gg/23533/ksenox-vs-nway-champions-tour-cis-stage-3-challengers-1-ro16
543,23534,Aspire,deathwish,2.0,1.0,Aspire,deathwish,Round of 16,Open Qualifier,https://www.vlr.gg/23534/aspire-vs-deathwish-champions-tour-cis-stage-3-challengers-1-ro16
543,23535,Vengeance,Moscow Five jr,2.0,0.0,Vengeance,Moscow Five jr,Round of 16,Open Qualifier,https://www.vlr.gg/23535/vengeance-vs-moscow-five-jr-champions-tour-cis-stage-3-challengers-1-ro16
543,23536,1280x960,368,2.0,0.0,1280x960,368,Round of 16,Open Qualifier,https://www.vlr.gg/23536/1280x960-vs-368-champions-tour-cis-stage-3-challengers-1-ro16
543,23537,zTitans,SMARACIS eSports,0.0,2.0,SMARACIS eSports,zTitans,Round of 16,Open Qualifier,https://www.vlr.gg/23537/ztitans-vs-smaracis-esports-champions-tour-cis-stage-3-challengers-1-ro16
543,23538,eXiLe eSports,No Pressure,0.0,2.0,No Pressure,eXiLe eSports,Round of 16,Open Qualifier,https://www.vlr.gg/23538/exile-esports-vs-no-pressure-champions-tour-cis-stage-3-challengers-1-ro16
543,24118,GMT Esports,tyeasy,2.0,0.0,GMT Esports,tyeasy,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24118/gmt-esports-vs-tyeasy-champions-tour-cis-stage-3-challengers-1-uro16
543,24119,AG,Ksenox,2.0,0.0,AG,Ksenox,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24119/ag-vs-ksenox-champions-tour-cis-stage-3-challengers-1-uro16
543,24120,Team Singularity,Aspire,2.0,0.0,Team Singularity,Aspire,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24120/team-singularity-vs-aspire-champions-tour-cis-stage-3-challengers-1-uro16
543,24122,Aim.Attack,1280x960,2.0,0.0,Aim.Attack,1280x960,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24122/aim-attack-vs-1280x960-champions-tour-cis-stage-3-challengers-1-uro16
543,24123,One Breath Gaming,SMARACIS eSports,2.0,1.0,One Breath Gaming,SMARACIS eSports,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24123/one-breath-gaming-vs-smaracis-esports-champions-tour-cis-stage-3-challengers-1-uro16
543,24124,Team Divinity,No Pressure,0.0,2.0,No Pressure,Team Divinity,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24124/divinity-vs-no-pressure-champions-tour-cis-stage-3-challengers-1-uro16
543,24125,Gambit Esports,Axsor,2.0,0.0,Gambit Esports,Axsor,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24125/gambit-esports-vs-axsor-champions-tour-cis-stage-3-challengers-1-uro16
543,24121,forZe,Vengeance,2.0,0.0,forZe,Vengeance,Upper Round of 16,Closed Qualifier,https://www.vlr.gg/24121/forze-vs-vengeance-champions-tour-cis-stage-3-challengers-1-uro16
543,24126,GMT Esports,AG,2.0,0.0,GMT Esports,AG,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24126/gmt-esports-vs-ag-champions-tour-cis-stage-3-challengers-1-uqf
543,24130,tyeasy,Ksenox,2.0,0.0,tyeasy,Ksenox,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24130/tyeasy-vs-ksenox-champions-tour-cis-stage-3-challengers-1-lr1
543,24129,No Pressure,Gambit Esports,0.0,2.0,Gambit Esports,No Pressure,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24129/no-pressure-vs-gambit-esports-champions-tour-cis-stage-3-challengers-1-uqf
543,24127,Team Singularity,forZe,0.0,2.0,forZe,Team Singularity,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24127/team-singularity-vs-forze-champions-tour-cis-stage-3-challengers-1-uqf
543,24128,Aim.Attack,One Breath Gaming,0.0,2.0,One Breath Gaming,Aim.Attack,Upper Quarterfinals,Closed Qualifier,https://www.vlr.gg/24128/aim-attack-vs-one-breath-gaming-champions-tour-cis-stage-3-challengers-1-uqf
543,24131,Aspire,Vengeance,0.0,2.0,Vengeance,Aspire,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24131/aspire-vs-vengeance-champions-tour-cis-stage-3-challengers-1-lr1
543,24132,1280x960,SMARACIS eSports,1.0,2.0,SMARACIS eSports,1280x960,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24132/1280x960-vs-smaracis-esports-champions-tour-cis-stage-3-challengers-1-lr1
543,24133,Team Divinity,Axsor,0.0,2.0,Axsor,Team Divinity,Lower Round 1,Closed Qualifier,https://www.vlr.gg/24133/divinity-vs-axsor-champions-tour-cis-stage-3-challengers-1-lr1
543,24134,No Pressure,tyeasy,2.0,1.0,No Pressure,tyeasy,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24134/no-pressure-vs-tyeasy-champions-tour-cis-stage-3-challengers-1-lr2
543,24136,Aim.Attack,Vengeance,2.0,0.0,Aim.Attack,Vengeance,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24136/aim-attack-vs-vengeance-champions-tour-cis-stage-3-challengers-1-lr2
543,24135,Team Singularity,SMARACIS eSports,2.0,0.0,Team Singularity,SMARACIS eSports,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24135/team-singularity-vs-smaracis-esports-champions-tour-cis-stage-3-challengers-1-lr2
543,24137,AG,Axsor,0.0,2.0,Axsor,AG,Lower Round 2,Closed Qualifier,https://www.vlr.gg/24137/ag-vs-axsor-champions-tour-cis-stage-3-challengers-1-lr2
543,24964,One Breath Gaming,No Pressure,0.0,2.0,No Pressure,One Breath Gaming,Upper Quarterfinals,Main Event,https://www.vlr.gg/24964/one-breath-gaming-vs-no-pressure-champions-tour-cis-stage-3-challengers-1-ubqf
543,24965,forZe,Aim.Attack,2.0,1.0,forZe,Aim.Attack,Upper Quarterfinals,Main Event,https://www.vlr.gg/24965/forze-vs-aim-attack-champions-tour-cis-stage-3-challengers-1-ubqf
543,24966,Gambit Esports,Team Singularity,2.0,0.0,Gambit Esports,Team Singularity,Upper Quarterfinals,Main Event,https://www.vlr.gg/24966/gambit-esports-vs-team-singularity-champions-tour-cis-stage-3-challengers-1-ubqf
543,24967,GMT Esports,Axsor,1.0,2.0,Axsor,GMT Esports,Upper Quarterfinals,Main Event,https://www.vlr.gg/24967/gmt-esports-vs-axsor-champions-tour-cis-stage-3-challengers-1-ubqf
543,24972,One Breath Gaming,Aim.Attack,2.0,0.0,One Breath Gaming,Aim.Attack,Lower Round 1,Main Event,https://www.vlr.gg/24972/one-breath-gaming-vs-aim-attack-champions-tour-cis-stage-3-challengers-1-lr1
543,24973,Team Singularity,GMT Esports,2.0,1.0,Team Singularity,GMT Esports,Lower Round 1,Main Event,https://www.vlr.gg/24973/team-singularity-vs-gmt-esports-champions-tour-cis-stage-3-challengers-1-lr1
543,24968,No Pressure,forZe,2.0,1.0,No Pressure,forZe,Upper Semifinals,Main Event,https://www.vlr.gg/24968/no-pressure-vs-forze-champions-tour-cis-stage-3-challengers-1-ubsf
543,24969,Gambit Esports,Axsor,2.0,0.0,Gambit Esports,Axsor,Upper Semifinals,Main Event,https://www.vlr.gg/24969/gambit-esports-vs-axsor-champions-tour-cis-stage-3-challengers-1-ubsf
543,24974,Axsor,One Breath Gaming,1.0,2.0,One Breath Gaming,Axsor,Lower Round 2,Main Event,https://www.vlr.gg/24974/axsor-vs-one-breath-gaming-champions-tour-cis-stage-3-challengers-1-lr2
543,24975,forZe,Team Singularity,2.0,1.0,forZe,Team Singularity,Lower Round 2,Main Event,https://www.vlr.gg/24975/forze-vs-team-singularity-champions-tour-cis-stage-3-challengers-1-lr2
543,24970,No Pressure,Gambit Esports,0.0,2.0,Gambit Esports,No Pressure,Upper Final,Main Event,https://www.vlr.gg/24970/no-pressure-vs-gambit-esports-champions-tour-cis-stage-3-challengers-1-ubf
543,24976,One Breath Gaming,forZe,1.0,2.0,forZe,One Breath Gaming,Lower Round 3,Main Event,https://www.vlr.gg/24976/one-breath-gaming-vs-forze-champions-tour-cis-stage-3-challengers-1-lr3
